index|name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio|gubun|score|visitCount|blogCount
1178|멘야산다이메 본점|40.75411764705883|48.71247058823528|38.25717647058823|25.984705882352927|17.932941176470592|18.147764705882345|48|52|일본식라면|4.32|461|764
1179|멘야하나비 합정점|36.32188235294116|50.77223529411765|38.83670588235294|24.33129411764707|17.788705882352925|14.887764705882356|54|46|일본식라면|4.48|229|353
1180|모크|69.002|75.30666666666666|44.592666666666645|27.401666666666653|23.56833333333333|20.230999999999995|56|44|카페,디저트|4.6|378|246
1181|무니|30.2755|98.04299999999996|91.668|76.57449999999997|62.96449999999996|42.68899999999996|49|51|이자카야|4.49|67|78
1182|버거스올마이티 홍대점|36.66094117647058|47.96447058823527|38.37435294117647|33.54070588235294|22.76070588235293|11.764705882352953|46|54|햄버거|4.48|202|126
1183|베어스덴베이커리|37.94941176470588|50.49482352941176|38.96164705882354|36.42141176470588|29.250117647058826|21.78|62|38|베이커리|4.46|423|519
1184|부산집|11.764705882352953|50.80235294117648|41.91835294117647|31.58352941176469|22.05482352941176|20.757882352941174|48|52|오뎅,꼬치|4.42|274|276
1185|샐러디 합정역점|33.68282352941175|50.01388235294119|38.06423529411763|25.739294117647063|16.889176470588243|11.764705882352953|65|35|다이어트,샐러드|4.43|1259|86
1186|서교주담|12.144999999999996|76.57866666666668|55.78199999999999|35.39866666666664|25.35399999999998|20.70266666666668|55|45|요리주점|4.75|185|207
1187|세상끝의라멘|42.83976470588235|50.69364705882352|38.74541176470589|25.89576470588234|17.257647058823526|16.016941176470592|46|54|일본식라면|4.55|579|664
1188|수염|41.62117647058823|48.84917647058824|36.12658823529411|27.29576470588234|24.454352941176467|20.35811764705882|55|45|맥주,호프|4.58|145|148
1189|스탠스커피|47.031764705882345|51.32047058823528|36.99952941176471|27.50470588235293|11.764705882352953|11.764705882352953|59|41|카페,디저트|4.48|196|690
1190|야키토리 나루토 오모테나시|11.764705882352953|51.29082352941177|42.65058823529412|29.43341176470588|17.376000000000005|16.528941176470582|47|53|일식튀김,꼬치|5.0|101|114
1191|어른이대공원|20.01999999999999|51.14305882352942|47.69835294117645|34.65317647058822|26.72988235294117|22.344941176470584|44|56|맥주,호프|4.26|296|260
1192|에도마에텐동하마다 홍대점|63.808666666666646|75.53233333333334|48.60199999999999|37.32399999999998|27.58766666666667|26.246999999999986|49|51|일식당|4.41|547|351
1193|연남쌀국수 똣|25.227999999999923|97.39899999999992|65.03099999999996|54.57399999999991|20.38599999999991|10.90899999999995|54|46|베트남음식|4.69|787|629
1194|연남족발1987|25.00000000000001|98.12949999999996|80.24649999999997|76.01449999999997|65.2825|58.54199999999996|47|53|족발,보쌈|4.36|230|442
1195|오마카세 오사이초밥 홍대점|50.854666666666645|91.38799999999996|60.55966666666666|45.04999999999997|43.87399999999998|35.68133333333331|45|55|일식당|4.33|964|159
1196|웃사브|17.321999999999953|94.88599999999994|69.94899999999994|59.49399999999995|52.46999999999992|34.40999999999995|55|45|인도음식|4.33|560|1274
1197|윤씨밀방|38.828|48.99458823529413|36.53294117647058|32.4230588235294|26.077647058823523|22.16941176470588|54|46|스테이크,립|4.43|842|2226
1198|이츠모라멘|47.62776470588235|52.52611764705881|37.33882352941176|24.793882352941164|16.50752941176471|15.70988235294118|47|53|일본식라면|4.48|401|452
1199|이치류 홍대본점|20.01999999999999|51.14305882352942|47.69835294117645|34.65317647058822|26.72988235294117|22.344941176470584|44|56|양갈비|4.55|410|778
1200|일편등심|19.10729411764705|49.45364705882352|45.35341176470589|41.08611764705882|33.55647058823531|26.53976470588234|39|61|소고기구이|4.66|959|658
1201|정무관|17.04682352941176|49.68752941176471|43.58494117647057|37.22541176470588|32.483529411764714|25.598588235294105|46|54|일식당|4.55|260|640
1202|치킨앤카레군|11.764705882352953|49.22564705882352|29.593882352941183|24.761176470588225|18.77623529411764|11.764705882352953|52|48|치킨,닭강정|4.58|947|547
1203|캘리포니아 도넛 클럽 & 비라티오 홍대점|38.75670588235293|52.62282352941177|41.07835294117648|34.89576470588234|23.387764705882347|16.403294117647068|60|40|카페,디저트|4.52|1707|730
1204|커피 벌스데이|62.55899999999998|76.14033333333332|42.60333333333332|26.696666666666665|19.314666666666664|16.66666666666668|64|36|카페,디저트|4.62|176|139
1205|테이커테이블|41.62117647058823|48.84917647058824|36.12658823529411|27.29576470588234|24.454352941176467|20.35811764705882|55|45|이탈리아음식|4.97|322|161
1206|포36거리 홍대점|20.01999999999999|51.14305882352942|47.69835294117645|34.65317647058822|26.72988235294117|22.344941176470584|44|56|베트남음식|4.54|332|696
1207|13-Jul|36.230117647058805|51.17011764705882|39.434823529411766|23.216|27.25529411764706|14.542117647058811|52|48|스테이크,립|4.47|186|56
1208|EGO|44.47858823529412|50.27058823529411|37.09835294117647|23.72776470588236|15.946352941176482|11.764705882352953|61|39|카페,디저트|4.59|410|187
1209|umoae|11.764705882352953|48.844470588235296|33.746588235294105|11.764705882352953|11.764705882352953|11.764705882352953|61|39|카페,디저트|4.74|237|210
1210|계담다|11.764705882352953|52.335999999999984|40.336|32.40870588235294|25.81341176470588|24.19270588235294|52|48|요리주점|4.42|314|295
1211|고시고시|31.55505882352941|51.817647058823525|37.85835294117646|27.85247058823528|24.54423529411764|11.764705882352953|57|43|퓨전음식|4.52|381|465
1212|광명대창집 홍대점|25.13811764705881|50.15247058823529|37.25882352941176|29.28188235294117|22.709882352941165|13.558823529411772|49|51|곱창,막창,양|4.73|338|61
1213|그동네떡볶이|44.00752941176469|47.70564705882352|35.924941176470575|27.774352941176456|18.625176470588244|11.764705882352953|60|40|종합분식|4.52|872|551
1214|너구리베이글 합정점|33.58964705882352|47.33717647058823|29.9209411764706|26.75294117647059|12.438352941176468|11.764705882352953|63|37|베이커리|4.47|127|63
1215|더다이닝랩|25.59764705882354|48.06917647058823|41.78470588235294|27.916941176470573|21.37223529411765|11.764705882352953|50|50|양식|4.5|2395|901
1216|더피자보이즈 합정본점|40.08870588235294|52.34211764705883|34.66541176470589|22.202117647058813|15.326117647058815|11.764705882352953|52|48|피자|4.54|344|564
1217|도 도넛|42.27976470588234|51.39458823529412|34.10611764705883|24.229411764705887|15.496705882352927|15.459764705882348|63|37|도넛|4.73|59|40
1218|돼지명가|37.85223529411765|48.61670588235295|36.65623529411764|27.748941176470577|23.50494117647058|11.764705882352953|49|51|육류,고기요리|4.56|337|205
1219|리차드하우스 연남|33.54494117647058|49.458117647058806|34.104|25.78611764705882|17.43176470588234|11.764705882352953|60|40|양식|4.42|21|12
1220|마가렛리버|31.523294117647065|49.950117647058825|39.422117647058826|27.284470588235298|19.64988235294118|11.764705882352953|61|39|베이커리|4.43|608|613
1221|마녀주방 홍대점|52.52282352941177|45.83435294117646|25.928|34.617411764705885|18.901411764705887|11.764705882352953|59|41|이탈리아음식|4.47|1357|1468
1222|마레스타|43.41317647058822|47.51317647058823|38.31576470588236|32.062823529411766|24.80682352941176|11.764705882352953|55|45|양식|4.51|417|364
1223|맛깔1987|11.764705882352953|49.67694117647057|39.53341176470588|33.43058823529411|27.13482352941175|22.315529411764693|48|52|생선회|4.46|222|196
1224|멘타카무쇼|60.134|98.61299999999996|88.71349999999997|55.37099999999998|32.457|25.00000000000001|43|57|일본식라면|4.61|285|124
1225|모멘트커피 2호점|45.99835294117647|50.43999999999998|31.535294117647044|23.84823529411764|16.3369411764706|11.764705882352953|66|34|카페|4.43|349|946
1226|목로관|25.00000000000001|96.3665|82.20249999999999|74.90699999999998|60.82049999999997|25.00000000000001|45|55|육류,고기요리|4.3|506|178
1227|미티|11.764705882352953|48.46894117647058|42.10941176470589|19.499294117647047|9.963294117647068|11.764705882352953|49|51|요리주점|4.93|276|94
1228|바스버거 연남점|25.00000000000001|99.52199999999996|80.67649999999996|65.52449999999996|45.68949999999997|25.00000000000001|54|46|햄버거|4.56|703|415
1229|보르도|60.134|98.61299999999996|88.71349999999997|55.37099999999998|32.457|25.00000000000001|43|57|양식|4.65|92|51
1230|블랑누아|11.764705882352953|47.57835294117648|38.648|28.12870588235293|18.239294117647045|11.764705882352953|56|44|와인|4.61|626|358
1231|산더미불고기|60.134|98.61299999999996|88.71349999999997|55.37099999999998|32.457|25.00000000000001|43|57|육류,고기요리|4.65|872|687
1232|소고산제일루|35.8435294117647|49.32917647058822|38.212|30.035058823529408|22.663764705882347|21.092470588235297|52|48|중식당|4.33|392|468
1233|심야식당밤|11.764705882352953|51.08376470588235|38.17929411764706|27.69294117647058|18.003764705882357|15.138588235294122|49|51|이자카야|4.79|128|117
1234|심플리타이 합정점|25.00000000000001|95.82849999999996|90.64849999999998|73.9035|58.20699999999999|25.00000000000001|54|46|태국음식|4.43|538|397
1235|연남어부|11.764705882352953|50.10752941176469|39.46423529411764|33.42917647058824|28.67294117647058|24.184000000000008|49|51|생선회|4.49|201|227
1236|오맥|21.079058823529422|49.42070588235292|31.45317647058824|25.106117647058834|23.05317647058822|11.764705882352953|52|48|맥주,호프|4.47|25|15
1237|육몽 홍대본점|54.35966666666665|76.173|53.06733333333331|46.40599999999998|39.89166666666665|33.25666666666667|46|54|돼지고기구이|4.72|1172|1081
1238|이가산시도삭면|25.00000000000001|84.58249999999997|82.255|81.62499999999999|61.97599999999996|57.165999999999976|49|51|중식당|4.93|45|25
1239|이리에라멘|28.98588235294118|48.90823529411765|41.84423529411765|26.99247058823529|15.391764705882352|11.764705882352953|42|58|일본식라면|4.67|197|116
1240|이양권반상|58.84466666666665|75.0873333333333|49.86833333333332|38.84566666666666|33.164333333333346|27.97233333333334|53|47|한식|5.0|199|113
1241|저스트단비 홍대점|33.58964705882352|47.33717647058823|29.9209411764706|26.75294117647059|12.438352941176468|11.764705882352953|63|37|크레페|4.47|20|14
1242|젤라띠젤라띠|41.52305882352941|51.40705882352941|39.90399999999999|32.53176470588236|24.07929411764706|21.156235294117657|56|44|아이스크림|4.56|1011|1115
1243|조용한저녁|11.764705882352953|48.92376470588236|40.24988235294119|25.693647058823533|19.64823529411765|11.764705882352953|54|46|양식|4.83|2502|345
1244|지로우 라멘|45.219294117647046|51.83764705882352|36.03341176470588|23.19764705882352|15.52188235294118|13.36023529411764|48|52|일식당|4.47|671|725
1245|참치가|25.00000000000001|85.55849999999995|83.29950000000001|79.70849999999999|72.989|25.00000000000001|42|58|일식당|4.27|132|264
1246|카츠오모이 홍대점|40.36611764705883|48.969176470588245|36.01529411764706|29.23929411764706|24.932470588235297|11.764705882352953|50|50|돈가스|4.58|371|187
1247|쿠시노주방|38.27333333333334|82.09933333333332|50.08266666666668|34.52999999999998|27.04333333333334|22.119999999999987|53|47|이자카야|4.41|372|555
1248|타프|11.764705882352953|52.24799999999998|41.45552941176469|20.305882352941182|16.841176470588245|26.13976470588236|66|34|와인|4.65|112|170
1249|튜토리얼|77.51733333333331|74.95199999999997|37.83266666666666|31.698333333333338|23.928333333333327|16.66666666666668|65|35|카페|4.67|147|441
1250|팔로피자|32.86494117647057|47.76988235294117|40.547529411764685|30.762588235294096|24.928235294117616|24.84588235294116|51|49|피자|4.47|549|962
1251|포포브레드|61.661|92.98999999999998|80.97399999999996|78.29599999999995|66.98999999999997|25.00000000000001|66|34|베이커리|4.75|147|183
1252|합정광안리|16.66666666666668|77.80299999999998|55.86266666666665|36.76866666666667|28.350333333333328|23.33133333333333|48|52|생선회|4.47|354|652
1253|홍대원조통골뱅이|25.00000000000001|83.43949999999997|82.18599999999996|91.22349999999996|49.37999999999996|25.00000000000001|46|54|한식|4.56|42|61
1254|홍콩포차|11.764705882352953|50.72988235294116|25.55152941176469|23.428705882352936|11.345411764705878|11.764705882352953|52|48|요리주점|4.51|10|18
1255|후라토식당 상수직영점|45.10352941176471|52.25835294117647|31.65529411764705|25.35835294117647|20.49482352941177|11.764705882352953|53|47|일식당|4.71|1111|328
1256|히츠지야|20.99552941176469|51.38611764705882|42.89858823529411|29.331764705882343|20.267764705882364|17.20658823529411|44|56|일식당|4.82|834|334
1257|219레스토랑|50.56094117647058|50.84635294117646|33.353411764705875|27.25552941176472|22.28729411764707|17.646352941176463|58|42|스파게티,파스타전문|4.59|689|303
1258|798화로|11.764705882352953|47.159058823529406|41.2644705882353|36.31176470588236|27.08682352941176|11.764705882352953|42|58|소고기구이|4.72|175|609
1259|Bread rum|25.00000000000001|98.18349999999997|85.91549999999995|69.854|50.96149999999997|25.00000000000001|66|34|베이커리|4.72|401|166
1260|가메스시|47.33099999999991|98.86299999999994|53.44499999999998|45.67299999999997|37.64399999999991|30.1459999999999|47|53|초밥,롤|4.69|106|77
1261|공미학 마포홍대점|49.33011764705881|51.429176470588246|31.07058823529412|24.817176470588244|18.75223529411765|11.764705882352953|58|42|카페,디저트|4.6|708|385
1262|공중도시|91.53466666666664|75.61666666666666|27.863000000000003|27.252666666666663|24.312999999999988|20.482|73|27|카페|4.68|131|161
1263|다레젤라또 연남점|36.68894117647057|48.91011764705883|31.252235294117643|22.778117647058814|25.56305882352942|11.764705882352953|53|47|아이스크림|4.55|78|30
1264|다운타우너 연남|29.348705882352927|50.66164705882351|41.844|35.6750588235294|24.76000000000001|18.44000000000001|56|44|양식|4.55|671|224
1265|동교해물|25.00000000000001|84.16699999999996|93.37649999999994|96.65449999999994|93.17999999999996|79.22499999999997|56|44|해물,생선요리|4.52|93|99
1266|동차밥|35.81552941176471|52.173176470588245|32.09929411764706|21.324941176470592|17.680705882352928|11.764705882352953|61|39|일식당|4.6|513|738
1267|또보겠지떡볶이집호호피크닉점|32.90117647058823|49.02988235294118|42.67670588235293|31.81035294117648|16.896470588235303|11.764705882352953|63|37|떡볶이|4.57|752|454
1268|랑빠스81|25.00000000000001|91.50999999999996|93.052|79.093|63.67299999999996|55.92599999999995|49|51|프랑스음식|4.49|237|283
1269|로운 샤브샤브 홍대점|49.33011764705881|51.429176470588246|31.07058823529412|24.817176470588244|18.75223529411765|11.764705882352953|58|42|샤브샤브|4.21|2281|849
1270|모리츠플라츠|11.764705882352953|48.37294117647058|36.303294117647056|25.022117647058817|18.5590588235294|11.764705882352953|58|42|카페|4.42|272|572
1271|물고기초밥|11.764705882352953|49.01482352941176|38.46517647058823|28.04776470588234|21.44517647058822|11.764705882352953|50|50|초밥,롤|4.55|297|688
1272|미로식당|27.952941176470592|52.1604705882353|37.6844705882353|28.60588235294117|20.43458823529412|20.42870588235293|48|52|한식|4.45|49|236
1273|미장플라쎄|37.04094117647057|50.88070588235291|39.32447058823527|33.47458823529411|29.57694117647056|25.45388235294116|55|45|이탈리아음식|4.88|379|724
1274|박용석스시|11.690285714285702|29.767714285714263|16.198857142857104|12.392285714285682|6.882285714285683|7.637714285714248|49|51|초밥,롤|4.16|408|535
